,river,season,plot,subplot,width_m,area_sampled_subplot_m2,area_plot_m2,volume_m3,temp_C,pH,conductivity,TDS,salinity,flow_m_sec,depth_m,student_1,student_2,date,code,fish_number,host_common_name,host_species,sex,length_mm,wet_weight_g,dry_weight_g,nematode_sp1,eocolis_sp,clinostomum_marginatum,eustronglyoides_sp,leptorhynchoides_larval,neoechinorhynchus_larval,proteocephalus,bothriocephalus,Spathebothriidea,plagioporus,intestine,strigeoidae_larval,alloglossidium,Isoglaridacris,pilum_adult,Fessesentis_adult,crepidostomum_isostomum,crepidostomum_cooperi,Caecincola,acanthocephalus_sp,neoechinorhynchus_cristatus,triganodistomum,echinorhynchus_adult,camallanus_adult,leptorhynchoids_adult,rhabdochona,p_minimum,jelly_metacercariae,uvulifer_ambloplitis,conective_tissue,Trematode_sp1,Philonema,tapeworm_sp2,pomporhynchus_adult,Spinitectus,Raphidascaris,phyllodistomum,neoechinorhynchus_cylindratus_ad,allocreadium_commune,red_intestinal_nematode,leech
952,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R659,669,spotfin shiner,Cyprinella spiloptera,NA,51.56,1.91,0.4394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R660,670,spotfin shiner,Cyprinella spiloptera,NA,42.23,1.01,0.1887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R661,671,spotfin shiner,Cyprinella spiloptera,F,41.9,1.11,0.2325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R662,672,spotfin shiner,Cyprinella spiloptera,M,38.49,0.87,0.1669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R663,673,longenose Dace,Rhinichthys atratulus,M,34.69,0.62,0.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R664,674,eastern mosquitofish,Gambusia holbrooki,F,27.26,0.41,0.0971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R665,675,banded killifish,Fundulus diaphanus,NA,25.86,0.23,0.0535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R666,676,banded killifish,Fundulus diaphanus,NA,26.21,0.19,0.0573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R667,677,banded killifish,Fundulus diaphanus,NA,32.44,0.44,0.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R668,678,tesellated darter,Etheostoma olmstedi_,NA,22.45,0.09,0.0349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R669,679,tesellated darter,Etheostoma olmstedi_,NA,22.7,0.16,0.0314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R670,680,tesellated darter,Etheostoma olmstedi_,NA,23.84,0.16,0.0419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R671,681,tesellated darter,Etheostoma olmstedi_,NA,24.47,0.17,0.0485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R672,682,tesellated darter,Etheostoma olmstedi_,NA,23.28,0.11,0.0466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R673,683,tesellated darter,Etheostoma olmstedi_,NA,24.72,0.17,0.0525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R674,684,tesellated darter,Etheostoma olmstedi_,NA,27.24,0.34,0.0888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R675,685,tesellated darter,Etheostoma olmstedi_,NA,24.46,0.17,0.0515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R676,686,eastern mosquitofish,Gambusia holbrooki,NA,22.55,0.1,0.0433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R677,687,longenose Dace,Rhinichthys atratulus,NA,17.56,0.06,0.0098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R678,688,banded killifish,Fundulus diaphanus,NA,22.24,0.14,0.0274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R679,689,tesellated darter,Etheostoma olmstedi_,NA,37.81,0.84,0.1796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R680,690,tesellated darter,Etheostoma olmstedi_,NA,38.65,0.81,0.1722,0,0,0,0,0,0,0,0,0,0,1 trem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
974,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R681,691,tesellated darter,Etheostoma olmstedi_,NA,40.28,1.02,0.2272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
975,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R682,692,tesellated darter,Etheostoma olmstedi_,NA,0,0.36,0.0793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R683,693,tesellated darter,Etheostoma olmstedi_,NA,0,0.38,0.0837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R684,694,tesellated darter,Etheostoma olmstedi_,NA,0,0.37,0.0804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R685,695,tesellated darter,Etheostoma olmstedi_,NA,0,0.31,0.0611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R686,696,tesellated darter,Etheostoma olmstedi_,NA,0,0.36,0.0741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R687,697,tesellated darter,Etheostoma olmstedi_,NA,0,0.25,0.0524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R688,698,tesellated darter,Etheostoma olmstedi_,NA,0,0.35,0.0693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R689,699,tesellated darter,Etheostoma olmstedi_,NA,0,0.36,0.0751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R690,700,tesellated darter,Etheostoma olmstedi_,NA,0,0.18,0.0303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R691,701,tesellated darter,Etheostoma olmstedi_,NA,0,0.21,0.0392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R692,702,eastern mosquitofish,Gambusia holbrooki,NA,0,0.23,0.0466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R693,703,tadpole madtom,Noturus gyrinus,NA,36.44,0.92,0.1357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R694,704,tadpole madtom,Noturus gyrinus,NA,31.45,0.72,0.0932,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R695,705,tadpole madtom,Noturus gyrinus,NA,25.25,0.43,0.0609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R696,706,banded killifish,Fundulus diaphanus,NA,36.89,0.81,0.1622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R697,707,eastern mosquitofish,Gambusia holbrooki,F,31.25,0.65,0.1091,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R698,708,eastern mosquitofish,Gambusia holbrooki,F,32.39,0.73,0.1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R699,709,tesellated darter,Etheostoma olmstedi_,NA,36.74,0.74,0.1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R700,710,tesellated darter,Etheostoma olmstedi_,NA,35.93,0.56,0.1165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R701,711,tesellated darter,Etheostoma olmstedi_,NA,34.96,0.6,0.1343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R702,712,banded killifish,Fundulus diaphanus,NA,0,0.4,0.0872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R703,713,banded killifish,Fundulus diaphanus,NA,0,0.5,0.1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R704,714,tesellated darter,Etheostoma olmstedi_,NA,0,0.46,0.0996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R705,715,tadpole madtom,Noturus gyrinus,NA,0,0.36,0.0588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R706,716,banded killifish,Fundulus diaphanus,F,33.83,0.62,0.1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,Raritan,summer,3,3,24.1,482,2678,250.64,24.5,8.79,375,266,201,1.3985,0.52,darrell_jones,chris_brianik,8/10/17,R707,717,banded killifish,Fundulus diaphanus,F,33.84,0.6,0.1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,Raritan,summer,3,4,22.4,448,2678,67.2,23,8.54,372,264,200,2.1115,0.15,darrell_jones,chris_brianik,8/10/17,R708,718,banded killifish,Fundulus diaphanus,F,86.9,10.56,2.0481,7,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1002,Raritan,summer,3,4,22.4,448,2678,67.2,23,8.54,372,264,200,2.1115,0.15,darrell_jones,chris_brianik,8/10/17,R709,719,banded killifish,Fundulus diaphanus,F,84.61,11.06,2.0413,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,23,0,0,0,0,0,0,0,0,0,0,0,0
1003,Raritan,summer,3,4,22.4,448,2678,67.2,23,8.54,372,264,200,2.1115,0.15,darrell_jones,chris_brianik,8/10/17,R710,720,banded killifish,Fundulus diaphanus,F,83.63,11.45,2.1002,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,11,0,0,0,0,0,0,0,0,0,13,0,0
1004,Raritan,summer,3,4,22.4,448,2678,67.2,23,8.54,372,264,200,2.1115,0.15,darrell_jones,chris_brianik,8/10/17,R711,721,banded killifish,Fundulus diaphanus,F,74.64,7.27,1.3416,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1005,Raritan,summer,3,4,22.4,448,2678,67.2,23,8.54,372,264,200,2.1115,0.15,darrell_jones,chris_brianik,8/10/17,R712,722,banded killifish,Fundulus diaphanus,F,79.26,9.25,1.6688,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,0,11,0,0,0,0,0,0,0,0,0,3,0,0
1006,Raritan,summer,3,4,22.4,448,2678,67.2,23,8.54,372,264,200,2.1115,0.15,darrell_jones,chris_brianik,8/10/17,R713,723,banded killifish,Fundulus diaphanus,F,70.08,5.79,1.0555,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1007,Raritan,summer,3,4,22.4,448,2678,67.2,23,8.54,372,264,200,2.1115,0.15,darrell_jones,chris_brianik,8/10/17,R714,724,banded killifish,Fundulus diaphanus,F,65.07,5.92,1.0878,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,Raritan,summer,3,4,22.4,448,2678,67.2,23,8.54,372,264,200,2.1115,0.15,darrell_jones,chris_brianik,8/10/17,R715,725,banded killifish,Fundulus diaphanus,F,62.18,4.39,0.7777,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,0,9,0,0,0,0,0,0,0,0,0,0,0,0
1009,Raritan,summer,3,4,22.4,448,2678,67.2,23,8.54,372,264,200,2.1115,0.15,darrell_jones,chris_brianik,8/10/17,R716,726,banded killifish,Fundulus diaphanus,F,65.02,4.73,0.9467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0
1010,Raritan,summer,3,4,22.4,448,2678,67.2,23,8.54,372,264,200,2.1115,0.15,darrell_jones,chris_brianik,8/10/17,R717,727,banded killifish,Fundulus diaphanus,F,57.08,2.96,0.5561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,Raritan,summer,3,4,22.4,448,2678,67.2,23,8.54,372,264,200,2.1115,0.15,darrell_jones,chris_brianik,8/10/17,R718,728,red breasted,Lepomis auritus,M,57.26,5.84,1.2769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,Raritan,summer,3,4,22.4,448,2678,67.2,23,8.54,372,264,200,2.1115,0.15,darrell_jones,chris_brianik,8/10/17,R719,729,red breasted,Lepomis auritus,F,55.14,4.91,1.0564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,Raritan,summer,3,4,22.4,448,2678,67.2,23,8.54,372,264,200,2.1115,0.15,darrell_jones,chris_brianik,8/10/17,R720,730,Largemouth bass,Micropterus salmoides,NA,41.89,1.71,0.2809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,Raritan,summer,3,4,22.4,448,2678,67.2,23,8.54,372,264,200,2.1115,0.15,darrell_jones,chris_brianik,8/10/17,R721,731,banded killifish,Fundulus diaphanus,M,54.23,2.92,0.6139,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,41,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,Raritan,summer,3,4,22.4,448,2678,67.2,23,8.54,372,264,200,2.1115,0.15,darrell_jones,chris_brianik,8/10/17,R722,732,red breasted,Lepomis auritus,M,74.6,13.81,3.1383,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,Raritan,summer,3,4,22.4,448,2678,67.2,23,8.54,372,264,200,2.1115,0.15,darrell_jones,chris_brianik,8/10/17,R723,733,spotfin shiner,Cyprinella spiloptera,M,45.5,1.18,0.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,Raritan,summer,3,4,22.4,448,2678,67.2,23,8.54,372,264,200,2.1115,0.15,darrell_jones,chris_brianik,8/10/17,R724,734,redfin pickerel,Esox americanus,M,110.97,11.37,2.4123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,Raritan,summer,3,4,22.4,448,2678,67.2,23,8.54,372,264,200,2.1115,0.15,darrell_jones,chris_brianik,8/10/17,R725,735,spotfin shiner,Cyprinella spiloptera,M,49.15,1.72,0.3076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,Raritan,summer,3,4,22.4,448,2678,67.2,23,8.54,372,264,200,2.1115,0.15,darrell_jones,chris_brianik,8/10/17,R726,736,spotfin shiner,Cyprinella spiloptera,M,46.53,1.44,0.2545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,Raritan,summer,3,4,22.4,448,2678,67.2,23,8.54,372,264,200,2.1115,0.15,darrell_jones,chris_brianik,8/10/17,R727,737,red breasted,Lepomis auritus,M,72.89,11.37,2.8994,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,Raritan,summer,3,4,22.4,448,2678,67.2,23,8.54,372,264,200,2.1115,0.15,darrell_jones,chris_brianik,8/10/17,R728,738,tesellated darter,Etheostoma olmstedi_,NA,35.62,1.72,0.1601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
